url,label
hr-imoveis.com/google.drive.out/done/auth/view/share,bad
stmade.com/GDrive/source,bad
squeezeguru.com/castz/,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/9d11a311081d24ad4b1b3a3debe7e34e/login.php,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/0afecb36d2b494fa95d0a60d7a0193e1/login.php,bad
grouper.in/wp-includes/random_compat/secure-account-update/docu/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@sudanmail.net,bad
rhinzo.org/eyo/portfolio_zip_0/dropbox,bad
monashcentreforhumanreproduction.com.au/jiresalesmanager/G.Docs,bad
unmuha.ac.id/productreq/Gdoccc,bad
blankandbaker.com/ourtime.html,bad
claywrites.com/wp-content/themes/us/processing.html?ip=184.173.200.17,bad
validation-intlaccounts.com/signin/,bad
nowysacz.mcdn.edu.pl/suns.php,bad
herbrasil.com/wcicgi,bad
afoakomfilmproject.com/new/LoginVerification.php,bad
theriskfreehealth.com/mp-media/dropboxbyemail/1,bad
nbawallpaper.org/sess/9c83697cd2ab0c1b8de2a97817bd12c3/,bad
mvrx.info/includes/dropbox/dropbox,bad
realhelpsout.com/wp-includes/js/mailbox/index.php,bad
deckgamez.com/wp-content/plugins/docsign/fcdc919c7daf457383852badf14025bf,bad
questionsoflife.org.uk/licence/GD/,bad
roycoengineering.com/js/chase/index.html,bad
cparts.espaces-revenus.com/-/www.impots.gouv.fr/file/499c0eaab72736cb1f4676079a9c1352,bad
cndoubleegret.com/admin/secure/cmd-login=68db6b963702a368c839f9c95c05b69c,bad
stsgroupbd.com/aug/ee/secure/cmd-login=cdf0bfe5391993b89c177e66485ceb39,bad
stsgroupbd.com/aug/ee/secure/cmd-login=370a3f98731e55a3450e88c4a7592a9c,bad
ablewebdesign.com/wp-content/file/files/db/file.dropbox/,bad
enigmaconsulting.com/site/wp-includes/fonts/promo.php,bad
thepromenade.net/ssfm/casts/,bad
luxury-domains.com/businessaug2,bad
luxury-domains.com/business1,bad
luisarts.com.br/da/,bad
brahaemy.ro/xmlrpc/h/hero/us-mg5.mail.yahoo.com/hellion.php?email=,bad
elmundodeltalento.com/Scripts/valid/page/main.html,bad
shopdosreceptores.com.br/yh/yh/y/cameo.php,bad
web-ink.co.za/wp-admin/user/autodomain/mailbox/mailbox/index.php,bad
web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/eef8829f33a97dc8a9a92197f285d0c2/myaccount/home.php?customerid=18986&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie,bad
umerdraztextile.com/files/bobdesumma/en,bad
ufm.com.au/includes/dropbox/dropbox,bad
iphoneapps8.co.vu/FDtUFS5JgDJHGD3dFd/fb15-mobile/login,bad
cndoubleegret.com/admin/secure/cmd-login=5832e3099ec7f681d3c99b0a06d78897,bad
apkmandroid.com/2015/10/lg-g4-f18.html,bad
monashcentreforhumanreproduction.com.au/loyalcompany/G.Docs/,bad
officedocumentsfile.com/cd/,bad
centurionallsuite.co.za/sss/History/Mxtoo,bad
novoselclub.com/doc/f148750cca262f0f3de0c80597677175,bad
termogas.az/image/catalog/head/bkmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
campanhaotorrinopediatrica.com.br/parcel/delivery/KfQAkff,bad
cadeirasparapresidente.com.br/Dropfile/Dropfile,bad
luxelectrical.ca/wp-includes/theme-compat/PDFFILE/,bad
chaitanyaelectriccompany.com/hat.php,bad
ahead.renbaudus.org/lnvaer,bad
goo.gl/clGZAa,bad
4mzkagency.com/pro/att.html,bad
caparol.ge/css/SincronizaAutoClienteSantander/,bad
rangevideo.com/forum/narc/france/espace/france/fr/assurance/true/mon/espace/client/,bad
pxukdvkunle.faith/filewords/,bad
fashionjewelryspot.net/wp-includes/js/tinymce/security/trade/Alibaba.html,bad
squeezeguru.com/creed/,bad
brahaemy.ro/xmlrpc/h/hero/yeah.net/yeah.net.php?errorType=401&error&email=,bad
brahaemy.ro/xmlrpc/h/hero/yeah.net/,bad
footballnewsheadlines.co.uk/wp-admin/css/alibaba/,bad
silvademenezes.com.br/wp-content/neww/ball.htm,bad
novoselclub.com/doc/,bad
unmuha.ac.id/productreq/Gdoccc/,bad
rtdesigns.ca/pabl/pabl/pabl/,bad
bombasrivas.com.mx/actualizacion/dropbox/mail.126.com/accounts.php,bad
biographyinstitute.com/category/bank-of-america/,bad
hadmedia.net/vii/Yahooo/,bad
rangevideo.com/forum/narc/france/espace/france/fr/assurance/true/mon/espace/client/,bad
marinechemicalproducts.com/monday/docsign/,bad
jphotobackup.org/JohnMcIntyre/001/docx/,bad
newlifebiblechurch.org/order/owa/verify/index.php?fid=4,bad
linksagents.com/wp-admin/network/a/xcel/9b71363d59a2cde7eff143bbd6832cd0/excel.php,bad
aguirreauto.com/Property/,bad
fenestrawinery.com/Cliente/SantanderSincroniaCliente/,bad
yessycolombiana.com/tmp/ZB/,bad
theriskfreehealth.com/mp-media/dropboxbyemail/1/view/,bad
delicentral.com.au/php.tp/lumpur/Paype/index.php,bad
brahaemy.ro/xmlrpc/h/hero/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&email=&src=ym.intl=us&.lang=en-US&.done=rand=13InboxLight.aspx?n=1774256418,bad
brahaemy.ro/xmlrpc/h/hero/us-mg5.mail.yahoo.com/,bad
newlifebiblechurch.org/order/owa/verify/document.php?fid=4,bad
sweetpeekaboo.com/wp-content/uji/fiz/English/English/Engish/loading.html,bad
advantageinspections4you.com/bim/wr/cd/,bad
justenmarketing.com/machform/hooks/files,bad
justenmarketing.com/machform/hooks/files/,bad
federicoginer.com/media-views/Pool=67/orangepaimentfr/auth_user.php,bad
federicoginer.com/media-views/Pool=67/orangepaimentfr/auth_user.php?date=1422004694&amp;skey;=e4ec5022c69775e75f2b5162613800e4&amp;service;=communiquer,bad
cadeirareforma.com.br/bc/indexx.html,bad
cndoubleegret.com/admin/secure/cmd-login=ce040b360a6d31d2f9c840f731e16d1f/?user=3Dsjenk=,bad
imcreator.com/free/onlineportal/outlook-web-app,bad
bfbehtar.com/js/SincronizaAutoClienteSantander/index.php,bad
gatewayliight.com/ali/,bad
dei.hk/cmsAdmin/mobile-facturation/mobile-facturation/secur.loginsupin/490c9c9315df18f99ae6bf1c2a8c6d4a,bad
zenithkiteschool.com/yah/lunch/cameo.php?continue=to&amp;inbox=Xclusiv-3D&amp;login=,bad
zenithkiteschool.com/yah/lunch/cameo.php?continue=to&amp;inbox=Xclusiv-3D|&amp;login=,bad
webservice-user.wapka.mobi/index.xhtml,bad
accessproper.wapka.mobi/index.xhtml,bad
geewizz.it/wp-content/uploads/2013/logon.do.php,bad
stsgroupbd.com/aug/ee/secure/cmd-login=134abf4853017cd3dd3f5c48425d7dd6/,bad
shopdosreceptores.com.br/yh/yh/y/cameo.php?continue=to&amp;inbox=Xclusiv-3D|&amp;login=,bad
verify-onlinedesk.wapka.me/index.xhtml,bad
berjois.info/newzealand/x/?14749382941392,bad
berjois.info/newzealand/x/?1474934300568=,bad
berjois.info/newzealand/x/?14749308951696=,bad
verificationsupportgoogle.wap-ka.com/index.xhtml,bad
mettasc.com.br/egb/Hotmail-New/Verification%20Set-up.html,bad
ladydmusic.com/wp-content/themes/db/122c573d7d2ad7f2e6e264e7d9cd0ece/download.html,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?=1&amp;=4&amp;.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
vandermaatmakelaardij.nl/plugins/pp.php,bad
speedstream.tv/adx_landing/Netease/index.php?email=abuse@buehler-technologies.com,bad
speedstream.tv/adx_landing/Netease/domain/login.php?rand=WebAppSecurity.1&amp;email=abuse@buehler-technologies.com,bad
betononasos24.com/modules/log/d/g.w/auth/view/document,bad
homeseekerstexas.com/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
shristihousing.in/login.jsp.htm?url_type=header_homepage&amp;biz_type=&amp;crm_mtn_tracelog_task_id=03f4f284-3e8d-4bdc-8e72-26f2990b9114&amp;crm_mtn_tracelog_log_id=15093633826,bad
sevname.com/wp-content/themes/wpthemeone/doc092016/invoice/,bad
vsv.fr/plugins/system/anticopy/gogdoc/g_doc/file_doc.php?amp,bad
newlifebiblechurch.org/order/owa/verify/document.php?fid=4&amp;n=1774256418,bad
federicoginer.com/media-views/Pool=67/orangepaimentfr/auth_user.php?date=1422004694&skey=e4ec5022c69775e75f2b5162613800e4&service=communiquer,bad
ladydmusic.com/wp-content/themes/db/c972a648be8676c1c73945368899c230/download.html,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&amp;email;=&amp;src;=ym.intl=us&amp;.lang=en-US&amp;.done=rand=13InboxLight.aspx?n=1774256418,bad
prolenha.org.br/459i0e/456ie0/8564ie0/fud/index.php,bad
homeseekerstexas.com/bookmark/index.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
homeseekerstexas.com/bookmark/index.php,bad
brendagottlieb.eitanrosenthal.com/wp-includes/wdiget/,bad
kofcyorkville.org/components/com_autopopulate/security/securitysystem/,bad
matamjidali.net/GoogleDoc/doc/index.php,bad
thinkdesign.com.lb/alibaba/index.php?email=abuse,bad
speedstream.tv/adx_landing/Netease/domain/login.php?rand=WebAppSecurity.1&amp;email;=Annabelle.Benin@chevro%20n.com,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/pass.php,bad
ladydmusic.com/wp-content/themes/db/54acb1e155fa873759064bf7e985ec1a/download.html,bad
instantautotitleloans.com/filllet/pagedoc/page/,bad
kiddykingdome.com/wp-content/plugins/LayerSlider/static/js/minicolors/,bad
geewizz.it/wp-admin/user/login.htm,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
geewizz.it/wp-content/upgrade/login.htm,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
plasticbusinesscards.com/cloner/alibaba21012015/alibaba21012015/3119b0f0af1e94f09b9e1be120005212,bad
antiquealternatorstarter.com/vqmod/test/redirection.php?g4d3bdOsiuarHDdBl0bEP6dBVy_wP1WJ6XZDh7nemRp9bv2mHJ0HYZaZV6xWExsS,bad
1stclassbarbers.com/account_verification/disco/infos/infos.php,bad
radontestingpros.com/web/secure/mail/aaaaa/login/Made.htm,bad
pcinfo.unas.cz/pafiledb/images/screenshots/ce8ed2fc4bb1e2aa7c711fadca7cf85cNDU5N2E3MWRmODAxYTQ5YWVjZjFmMGNlZjU2YjNlOTE=/websc.php,bad
pcsoftbust.com/,bad
homeseekerstexas.com/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
homeseekerstexas.com/bookmark/,bad
homeseekerstexas.com/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
nouvellecommunaute.com/ExcelApp.php?user=abuse@atwasoft.com,bad
homeseekerstexas.com/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
danisite.com/wp-content/plugins/docsign/es,bad
theriskfreehealth.com/mp-media/dropboxbyemail/1/,bad
instantautotitleloans.com/filllet/pagedoc/page,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=bskx2lfu0zkooojayzgokprjkkepyhz0ak8b7n7fmq5bfnldn228rsrcd63bn3lxns0tgf036ddk2zxo2ywtrn65t9ggb2eyunra31d8ersfqq5sp2lhorliz3za5d9z11042nbfe4v6uzxj1i1p0m90o9kslsrmt2pup1a4569y66h7oiwx558tdrlykdl,bad
vqd.fr/wellsfargo/wellsfargo/index_login.htm/,bad
ronnie-northampton.co.uk/wp-content/wptouch-data-old/modules/ece2707336df2fbc2e408c4ff1313106,bad
ronnie-northampton.co.uk/wp-content/wptouch-data-old/modules/ece2707336df2fbc2e408c4ff1313106/,bad
svnsolutions.net/new/LoginVerification.php,bad
svnsolutions.net/new/gmail.php,bad
geewizz.it/wp-content/uploads/2016/login.htm,bad
geewizz.it/wp-content/upgrade/login.htm,bad
jomboinvestmenttittle.org/unitedkingdom/Ozonewipe/db2/,bad
sharedelevatedocs.beautystrands.us/credibility,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/,bad
matamjidali.net/GoogleDoc/doc/index.php,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&email=&src=ym.intl=us&.lang=en-US&.done=rand=13InboxLight.aspx?n=1774256418,bad
chuntaacacademy.edu.bd/dropbox/us-mg5.mail.yahoo.com,bad
izzinosa.com/plugins/user/,bad
bdt.com.pl/nato/LoginVerification.php,bad
fywuw8ar.myutilitydomain.com/file/25ec3af5d91a604c5c30293469cf03e0/,bad
rubin.com.np/gite_view/index.php,bad
rtdesigns.ca/lord123/home/liamg3.php,bad
rtdesigns.ca/lord123/home/zVeXn2.php,bad
studiomancini.legal/includes/js/calendar/lang/SSL/cmd-login=f9484de11eefb2cf6370bd09e8c283a3/?reff=M2QzODFhZmFmZTUxOGNiNmEyZDJhNDA4YmQyMjRmMzQ=,bad
electraimpiantisrl.it/gdrive&amp;Info.php,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/Remax%20-%20Secureu0002/Remax%20-%20Secure%20Login_files/Remax%20-%20Secure%20Login_files/style.htm/,bad
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/Remax%20-%20Secureu0002/Remax%20-%20Secure%20Login_files/Remax%20-%20Secure%20Login_files/Remax%20-%20Secure%20Login_files/style.htm/,bad
retirementloft.com/wp-admin/network/jj/dropbox4/,bad
electraimpiantisrl.it/gdrive&amp;Info.php,bad
sonegoconstrucoes.com.br/wp-admin/js/web/1b0cc11042ad90e42ee799688a7698aa/,bad
instantautotitleloans.com/filllet/pagedoc/page/,bad
instantautotitleloans.com/filllet/pagedoc/page,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/index.php,bad
account.buscaunamascota.interactivos123.com/conexion/God/upgrade/newp/ii.php,bad
64.251.77.180/nab.bank/details/res2.php,bad
tee-essfarms.com/wp-content/upgra/,bad
geewizz.it/wp-content/uploads/2015/login.htm,bad
criscat.ro/downloader/igun/Arch/Archive/index.php,bad
agricolalombardi.com/webmail/fd81b1f11d516cfbc926fda9c466f1a8/,bad
agricolalombardi.com/webmail/ead4a0bdaf5b3cce33d42d284d767a31/,bad
agricolalombardi.com/webmail/1206aa0b9a0b4e155e672be8f752e512/,bad
gasometrodesign.com.br/js/jscolor/.app/clients/,bad
nouvellecommunaute.com/ExcelApp.php?user=abuse@inet-global.com,bad
lllqdzp4t-site.itempurl.com/fresh/bobs/d2522efc482e23d21f48b2e4cbb23d98/,bad
lllqdzp4t-site.itempurl.com/fresh/bobs/7e06c8a7a8669540c72f7b8b8c0dcb16/,bad
lllqdzp4t-site.itempurl.com/fresh/bobs/7a25f792901e5d742902a87e77629e50/,bad
lllqdzp4t-site.itempurl.com/fresh/bobs/index.php,bad
lllqdzp4t-site.itempurl.com/fresh/bobs/e62c9ff2ee7c7462f42af2fc2ca6906d/,bad
vqd.fr/wellsfargo/wellsfargo/index_login.htm,bad
vqd.fr/wellsfargo/wellsfargo/,bad
shopper.bid/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418,bad
settings-advert-page-2016.twomini.com/Re-Confim.Htm/,bad
aa78687rgguyf.hjuyfduqwft.auraaviation.com/wgufgewgrextyh/,bad
geewizz.it/wp-includes/Requests/Cookie/login.jsp.htm,bad
instantautotitleloans.com/filllet/pagedoc/86717b427de6f05c8e2fbe71cd6166be,bad
instantautotitleloans.com/filllet/pagedoc/4f6a4c91a5ca0d420c37dd5f6a1e98db,bad
june1st.net/photos/goods/201609/thumb_b/SANTANDER.VAN.GOG077/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/,bad
berjois.info/newzealand,bad
berjois.info/newzealand/x/?1474934300568,bad
50.116.87.175/~mcons395/bcmnoscnocscd/,bad
alltradeagencies.com.au/aa/ceo/Arch/Archive/index.php,bad
beingus.in/Update_06839158706f144612d0f2179d6275b5a4b666a2a6265e1f156eae34e7270b21SEG/WELLSFARGO-UPDATES/bits256/onlinebankingauthenticating.php?wait=102,bad
amehac.org/SFR/espace-sfr.fr/service.client/40be1bb34caa426a3af14b584ad33851/spg.php?rnv=026&amp;intid=0e4abf3febe560fb575fc228a6328d98,bad
cndoubleegret.com/admin/secure/cmd-login=ce040b360a6d31d2f9c840f731e16d1f/?user=3Dsjenk=&amp;reff=OThhYWM2OWI0ZDYwYzEyN2ZkNGViYjMzYjI3ZTk0ODM=,bad
instantautotitleloans.com/filllet/pagedoc/86717b427de6f05c8e2fbe71cd6166be/,bad
instantautotitleloans.com/filllet/pagedoc/86717b427de6f05c8e2fbe71cd6166be,bad
instantautotitleloans.com/filllet/pagedoc/4f6a4c91a5ca0d420c37dd5f6a1e98db,bad
instantautotitleloans.com/filllet/pagedoc/4f6a4c91a5ca0d420c37dd5f6a1e98db/,bad
geewizz.it/wp-content/themes/dt_delicate/css/logon.do.php,bad
triathlon.is/wp-admin/includes/ozor/index.php?randinboxlightaspxn.1774256418,bad
benjaminservice48h.com/Portail.ameli.assur/PortailAS/appmanager/PortailAS/assure_somtc=true/3a43189514ed9dd22568a40973862735/index_2.html,bad
institutonh.com.br/secure/clients/index.html,bad
speedhosting.be/magmi/web/yahoo/cameo.php,bad
icloud-appleld.us/cno/apple.asp,bad
miaunisma.net/wp-content/upgrade/index.html,bad
tinyurl.com/jrjaoy7,bad
alltradeagencies.com.au/su/done/auth/view/share/index.html,bad
berjois.info/newzealand/x/?14749308951696,bad
indumex.com.mx/priv/get.php,bad
50.116.87.175/~mcons395/oconsoocsioabobx/login.jsp.htm,bad
50.116.87.175/~mcons395/oconsoocsioabobx/,bad
a2zpromotions.com.au/libraries/joomla/database/table/umel/,bad
web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/a92738ddbb8929cffce79e1a68d5e185/myaccount/home.php?customerid=26456&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie,bad
instantautotitleloans.com/filllet/pagedoc/page/index.php,bad
instantautotitleloans.com/filllet/pagedoc/page/index.php,bad
inforinvestment.com/wp-content/themes/ExcelApp.php?user=abuse@ari.es,bad
expressseo.co.uk/seo-blog/wp-includes/free,bad
novoselclub.com/doc/f148750cca262f0f3de0c80597677175/,bad
horseboyworld.com/templates/buzicom/index.htm,bad
file.airtechnics.com.au/DropBOX2016/Home/,bad
web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/2cf960c6be34818f9517a28c48e24799/myaccount/home.php?customerid=73284&amp;defaults=webhelp?srcid=navigation-now&amp;ion=1&amp;espv=2&amp;ie=UTF-8,bad
biophyt.net/csss/USU/USUSecureLogin.html,bad
izzinosa.com/plugins/user/index.html,bad
alltradeagencies.com.au/kk/done/auth/view/share/index.html,bad
footballnewsheadlines.co.uk/wp-admin/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
lightninglegal.org/paypal/,bad
saridity.com/wp-admin/network/upda/newbas/verif/post.php,bad
natlawreview.com/article/irs-rule-may-result-higher-taxes-farmers,bad
tinypiecesmakeart.com/wp-content/plugins/nextgen-gallery/products/photocrati_nextgen/modules/datamapper/IJU/google/index.php,bad
pravo.org.ru/write/dropbox/dropbox/activity.vip.163.com/vip.163.com.php,bad
shopper.bid/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642;&amp;fid;=1&amp;fav.1;&amp;rand.13InboxLight.aspxn.1774256418;&amp;fid.1252899642;&amp;fid.1;&amp;fav.1;&amp;email;=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid;=4,bad
alobitcoin.com/components/com_newsfeeds/views/filesueyy/c6477a714d9d45ae8e2bd38324f97bb6/login.php,bad
100porcentomotorloja.com.br/pick/View/index.php,bad
liquidpropertys.com/bill,bad
homeohealthclinic.com/wp-includes/Text/wetransfer/wetransfer/kola.html?ICAgIDxkaXYgY2xhc3M9Im5vdHByaW50YWJsZSI%20PHRhYmxlIGNlbGxzcGFjaW5nPSIwIiBjZWxscGFkZGluZz0iMCIgd2lkdGg9IjEwMCUiPjx0cj48dGQgY2xhc3M9ImJjcm93IiBzdHlsZT0icGFkZGluZy1sZWZ0OiAwcHg7Ij4,bad
jbservers.com/Dropbox/file/files/db/file.dropbox,bad
gustavonoriega.com/wp-includes/ID3/pots/file/1b4ffe08d851bcb5329bb708a9fd408e,bad
fortunetechnic.com/test/postfin,bad
amehac.org/SFR/espace-sfr.fr/service.client/40be1bb34caa426a3af14b584ad33851/?rnv=156&amp;intid=675dcc81ab35b685e5cfb4a8b716654a,bad
shopper.bid/bookmark/ii.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,bad
casaazul.ca/rio/aol,bad
webwabit.pw/f/a8da313a30cf3a70d23028ce95b396fe/redirection.php,bad
claywrites.com/wp-content/themes/us/document.html,bad
firstchoiceok.com/law1/index/67a2f649832a7e94f00fc6108076925b,bad
expressseo.co.uk/seo-blog/wp-includes/free,bad
geminiautomobiles.com/admin/admin/Home/index.php,bad
fb.noticiaslatinasrd.com/app/?lang=pl&key=NYhVA2LSoa8oMwbIZujTqfwN1MsyTDpzAGvzu0H4O9B7vILPJNjxmuC52SdOLq6VQj2GrcU20VJPVv94gOlrLxnhuDfOyYeHU0nmuXfqhq1z28zpdel4HgfJ6RhEa8sRmq9saC1H0wpyIk0JCmQ8Z4DVfH9JDNBwepEwnUlraa0ZH0MztBRmH40P23xpXxJ8VOuUp2Vu,bad
beingus.in/Update_06839158706f144612d0f2179d6275b5a4b666a2a6265e1f156eae34e7270b21SEG/WELLSFARGO-UPDATES/bits256/,bad
pescaycia.com.uy/hal/login9.php,bad
pescaycia.com.uy/hal/login8.php,bad
cecop.com.co/wp-admin/home/index.htm,bad
dorukcicekcilik.com/rdr.php,bad
atento.itauchat.plusoftsaas.com.br/ChatWEB/AbrirTelaCriarChat.do?site=1,bad
timcofoods.com/sites/us.html,bad
beauty-plus.co.uk/cli/https:/atendimento/chamada.php?=BSKX2LFU0ZKOOOJAYZGOKPRJKKEPYHZ0AK8B7N7FMQ5BFNLDN228RSRCD63BN3LXNS0TGF036DDK2ZXO2YWTRN65T9GGB2EYUNRA31D8ERSFQQ5SP2LHORLIZ3ZA5D9Z11042NBFE4V6UZXJ1I1P0M90O9KSLSRMT2PUP1A4569Y66H7OIWX558TDRLYKD,bad
dropdocufile.com/bDBsIZn2/default.php?valid&amp;autocache=docs=folder&amp;.done=view&amp;9bb3fd0e237bc0af72436ceda3a73b35=xlspdf=,bad
umerdraztextile.com/files/bobdesumma/fr,bad
ubersocialsquare.com/login/c9f8737654205958936b4c670f5df446/155f44fee40fad2f36614c0a6bf00837,bad
beaconhouse.rs/images/stories/dogadjanja/onhouse/taxereboursable/fichederemise.php?remise2016dimpots,bad
cparts.mon-ferencompte.com/-/www.impots.gouv.fr/www.impots.gouv.fr/file/bb5062b269edc782d0c2feaefd89aa25,bad
sureshshedgebima.com/newart/ac918f10eab25dacb0402665e4b637bd/new/index.php,bad
web.suporte-pagamentos-terra.com/users/sign_in,bad
chung-ngai.com/upload/a/dropbox/login,bad
chinthamaneni.com/images/Versa/gf/gf,bad
luxelectrical.ca/wp-includes/js/jcrop/PDFFILE/,bad
shopper.bid/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,bad
bsastecno.com.ar/wp-admin/js/joc/DOCCU/Gdoccc/index.php,bad
womenstown.org/Citizenship/dropbox/dropbox/,bad
blg.mebelhouse.su/br/banco/santandernet/br,bad
saridity.com/wp-admin/network/upda/newbas/verif/loader.php,bad
saridity.com/wp-admin/network/upda/newbas/verif/post.php,bad
as.santruptiprojects.com/pagedoc/69530670abfff5a766e6ee1d2b527580,bad
